energy,danceability,liveness,valence,acousticness,speechiness,track_name,artist_name,rating
0.528,0.7490000000000001,0.0819,0.362,0.13,0.0437,World Go Round,SD,-1
0.635,0.7509999999999999,0.106,0.8390000000000001,0.784,0.0292,No Temere,Duo Libano,-1
0.3429999999999999,0.575,0.0869,0.591,0.926,0.0525,"String Quartet No. 16 in F Major, Op. 135: II. Vivace",Ludwig van Beethoven,-1
0.687,0.677,0.11,0.596,0.39,0.0434,Somebody Else,Haley Vassar,-1
0.6679999999999999,0.915,0.253,0.0387,0.00375,0.04,Joan of Arc,Night Lovell,-1
0.7709999999999999,0.252,0.392,0.0385,0.8540000000000001,0.0462,Primitive Plus,No Age,-1
0.649,0.79,0.0752,0.181,0.177,0.2019999999999999,Let It Breathe,Nique.,-1
0.612,0.923,0.0676,0.619,0.126,0.0702,Autobahn,Superbee,-1
0.387,0.7959999999999999,0.0961,0.57,0.907,0.1689999999999999,Is It Too Much?,James Curry,-1
0.537,0.637,0.106,0.351,0.29,0.0312,Esperaré En Ti,Tercer Cielo,-1
0.8059999999999999,0.703,0.0472,0.898,0.13,0.252,Ears A Ring,Masicka,-1
0.778,0.6779999999999999,0.166,0.852,0.457,0.0274,Just to See You,Jack Hess,-1
0.743,0.6779999999999999,0.502,0.56,0.178,0.0767,Good Vibes (feat. gnash),DENM,-1
0.37,0.68,0.104,0.228,0.8440000000000001,0.0274,Tulog Na,Sabu,-1
0.888,0.757,0.367,0.858,0.21,0.128,Salsa Pa' Olvidar las Penas,Víctor Manuelle,-1
0.518,0.7020000000000001,0.256,0.474,0.0209,0.0663,Colourful,Kalpee,-1
0.5529999999999999,0.74,0.07,0.256,0.171,0.119,Glide,Hoodboi,-1
0.614,0.5529999999999999,0.154,0.356,0.217,0.0263,Why Can't She,Adam Craig,-1
0.0148,0.305,0.195,0.0343,0.975,0.0338,Tsintskaro,Capac,-1
0.873,0.499,0.146,0.33,0.005,0.0327,Handyman (Glades Remix),AWOLNATION,-1
0.432,0.418,0.259,0.1969999999999999,0.42,0.0284,Staring at My Shit,Bridie Madinger,-1
0.685,0.505,0.0762,0.362,0.000701,0.0284,Милота,Мумий Тролль,-1
0.1009999999999999,0.7759999999999999,0.114,0.484,0.494,0.0626,Whistle Me a Tune,Dustbuster,-1
0.0039299999999999,0.184,0.0843,0.158,0.994,0.0578,At Hand,Sarah Davachi,-1
0.5760000000000001,0.625,0.0897,0.297,0.217,0.036,Treat You Better - Single Edit,RÜFÜS DU SOL,-1
0.902,0.437,0.314,0.73,0.637,0.235,True Autumn,Nocando,-1
0.214,0.469,0.0731,0.233,0.9,0.048,Off My Mind,Shelby Lynne,-1
0.7509999999999999,0.5529999999999999,0.135,0.4379999999999999,0.074,0.0292,21,Jimmie Allen,-1
0.74,0.563,0.133,0.445,0.0437,0.0445,Sound of the South,Whiskey Wolves of the West,-1
0.489,0.7909999999999999,0.347,0.266,0.00168,0.0827,For My Family,Dj Kut King,-1
0.688,0.319,0.107,0.064,0.613,0.0426,Moon,Yu-Utsu,-1
0.316,0.599,0.109,0.903,0.901,0.0446,"Brandenburg Concerto No. 2 in F Major, BWV 1047: III. Allegro assai",Johann Sebastian Bach,-1
0.56,0.5529999999999999,0.0937,0.0726,0.0346,0.0765,Relationship Goals,NR,-1
0.6990000000000001,0.657,0.142,0.522,0.461,0.0852,I'll Be There,Midranger,-1
0.504,0.547,0.155,0.155,0.779,0.0478,Let Me Down,Jorja Smith,-1
0.511,0.68,0.131,0.631,0.621,0.033,Athi Sundara,M. M. Manasi,-1
0.927,0.754,0.0842,0.93,0.191,0.204,Dubai,Cannabis Club ATL,-1
0.76,0.7709999999999999,0.168,0.669,0.395,0.216,FOOD,modii,-1
0.4679999999999999,0.341,0.155,0.425,0.585,0.0372,Te Voy a Olvidar,Pepe Aguilar,-1
0.843,0.7140000000000001,0.768,0.687,0.144,0.263,Stain (feat. Ski Mask the Slumpgod & Smokepurpp),Craig Xen,-1
0.539,0.4639999999999999,0.161,0.518,0.1009999999999999,0.586,Steady,TV Blonde,-1
0.892,0.508,0.0817,0.304,0.103,0.0502,Getsuyoubi,amazarashi,-1
0.931,0.7020000000000001,0.103,0.723,0.0167,0.36,Shyne,Biskwiq,-1
0.223,0.616,0.118,0.122,0.912,0.0311,Pompeia,Carlos Sadness,-1
0.596,0.5429999999999999,0.121,0.0459,0.0015199999999999,0.0333,Watch me fall,Hopex,-1
0.47,0.825,0.2019999999999999,0.105,0.324,0.0581,Oh Ma Mia,Drastiqe Outlaw,-1
0.918,0.7,0.209,0.53,0.00265,0.061,Milkshake (Better Than Yours),Laidback Luke,-1
0.1159999999999999,0.342,0.0903,0.273,0.915,0.0545,"Symphony No. 93 in D Major, Hob. I:93: I. Adagio - Allegro assai",Franz Joseph Haydn,-1
0.482,0.305,0.0918,0.1669999999999999,0.327,0.0467,Epilogue,AOBeats,-1
0.496,0.8240000000000001,0.0604,0.8690000000000001,0.466,0.0359,Isidro Prudente,Organizacion Magallon,-1
0.528,0.898,0.0832,0.395,0.26,0.0864,Don't Brag - Dirty,Rooftop ReP,-1
0.52,0.8390000000000001,0.0724,0.895,0.573,0.047,Bittersweet,Crush,-1
0.139,0.4579999999999999,0.115,0.477,0.969,0.0466,"Mozart: Die Zauberflöte, K. 620, Act 1: ""Der Vogelfänger bin ich ja"" (Papageno)",Wolfgang Amadeus Mozart,-1
0.954,0.7090000000000001,0.406,0.84,0.435,0.184,Marad Muwana Chhaka Ba,Tinku Jiya,-1
0.971,0.642,0.36,0.268,0.00992,0.052,Light It Up - Mix Cut,Hardwell,-1
0.0959,0.376,0.198,0.2339999999999999,0.843,0.0311,Gentle Summer Days 2,Ron Komie,-1
0.746,0.7829999999999999,0.312,0.97,0.745,0.3979999999999999,Déjame Hablar Contigo,Lytos,-1
0.87,0.423,0.589,0.193,3.96e-05,0.0572,Come What May (ASOT 901) - Dustin Husain Remix,Arti5an,-1
80.0,65.0,10.0,54.0,35.0,5.0,Everybody Wants To Rule The World,Tears For Fears,-1
0.872,0.914,0.124,0.61,0.0275,0.19,My Year,Cast - ZOMBIES,-1
0.3429999999999999,0.95,0.0805,0.564,0.495,0.508,Body A Canvas,K CAMP,-1
0.512,0.706,0.183,0.474,0.3989999999999999,0.0973,"All the Time, Sometimes",Mads Langer,-1
0.461,0.865,0.107,0.5479999999999999,0.594,0.407,Bag Lately,De De Porter,-1
0.365,0.589,0.0834,0.136,0.222,0.0334,Thousand Times,Samuel,-1
0.931,0.408,0.373,0.141,0.000134,0.0616,You Wanna Be Someone (ASOT 891),Noise Zoo,-1
0.679,0.887,0.198,0.677,0.292,0.273,Atlanta,Keh Wolf,-1
0.659,0.607,0.264,0.6920000000000001,0.304,0.0587,Pay Me Now (Or Pay Me Later!),Squirrel Nut Zippers,-1
0.857,0.491,0.357,0.173,6.7e-05,0.0865,Everywhere (FYH100 - Part 3),First State,-1
0.721,0.672,0.0624,0.679,0.307,0.0296,Me Complementas,Edwin Luna y La Trakalosa de Monterrey,-1
0.519,0.73,0.173,0.1969999999999999,0.00892,0.104,Anything Goes,NVDES,-1
0.492,0.825,0.212,0.731,0.000676,0.212,Leave,Elektroman,-1
0.471,0.636,0.33,0.565,0.865,0.0758,"Softly, Pt. 2",Psalm Trees,-1
0.755,0.675,0.0832,0.555,0.271,0.125,No Hay Que Quemarse,Grupo H-100,-1
0.296,0.691,0.103,0.3989999999999999,0.873,0.242,003,digitalluc,-1
0.562,0.703,0.1169999999999999,0.7,0.315,0.273,Mía,Nanpa Básico,-1
0.7509999999999999,0.648,0.0638,0.3229999999999999,0.0937,0.0608,I'm Talkin About,WATEVA,-1
0.841,0.1689999999999999,0.932,0.012,0.306,0.0524,Striking Twilight Rainstorm Sounds,Thunderstorm Sound Bank,-1
0.63,0.595,0.157,0.5870000000000001,0.625,0.376,Outside (feat. Marsha Ambrosius & Robert Glasper),"Royce Da 5'9""",-1
0.196,0.762,0.121,0.142,0.591,0.092,Broken,Beowülf,-1
0.000236,0.356,0.0817,0.968,0.984,0.0444,Lullaby Sonata,Brian Crain,-1
0.578,0.595,0.0886,0.29,0.144,0.0261,SNOW,WANIMA,-1
0.0599,0.314,0.149,0.2019999999999999,0.981,0.0372,Delta Waves,Lynn Samadhi,-1
0.696,0.2769999999999999,0.0849,0.0388,0.742,0.0422,Like a Motherless Child - Advent Remix,Moby,-1
0.727,0.603,0.184,0.914,0.0004669999999999,0.0358,Dumb Down,Big Beats,-1
0.39,0.688,0.11,0.158,0.706,0.039,Right Now,McKenzie Small,-1
0.7140000000000001,0.7979999999999999,0.0991,0.833,0.0612,0.0722,Voila Voila,Karl Wine,-1
0.846,0.48,0.0847,0.5,0.124,0.348,"Swag Surfin (feat. Fabolous, Juelz Santana, Maino)",Red Cafe,-1
0.0162,0.142,0.111,0.0559999999999999,0.632,0.039,Binaural Sleep Music,Sleeping Music Experience,-1
0.778,0.752,0.0583,0.619,0.00506,0.175,Fuck It Up,Lil Ray Nex2Kin,-1
0.415,0.922,0.253,0.218,0.0426,0.176,Why You Do Em Like Dat Kirby,KirbLaGoop,-1
0.385,0.799,0.205,0.2,0.297,0.231,Problema,Lito Kirino,-1
0.507,0.767,0.076,0.802,0.305,0.0498,Mis Sentimientos,Los Angeles Azules,-1
0.431,0.111,0.218,0.00975,0.14,0.0528,Background Rain,Rain for Deep Sleep,-1
0.746,0.898,0.141,0.414,0.1669999999999999,0.1889999999999999,No Way,J. Crum,-1
0.103,0.1939999999999999,0.119,0.0263,0.877,0.0414,A Question of Humanity,Teknoaxe,-1
0.941,0.4589999999999999,0.0727,0.3939999999999999,0.0112,0.109,Emperor of the Sun,Sirintip,-1
0.701,0.519,0.144,0.22,0.000541,0.247,Day Off,Elz Jenkins,-1
0.767,0.481,0.3,0.74,0.00683,0.424,Captain Crunch,CZARFACE,-1
0.45,0.7170000000000001,0.1119999999999999,0.71,0.0392,0.0441,Surrounded (feat. Chris Brown & Wiz Khalifa),Jeremih,-1
0.422,0.412,0.1169999999999999,0.122,0.514,0.0649,Nectarines,General Vibe,-1
0.8540000000000001,0.62,0.2319999999999999,0.599,0.6890000000000001,0.316,Todo Estará Bien,Manny Montes,-1
0.242,0.551,0.1119999999999999,0.128,0.742,0.0489,Skyline Gloom - Original Mix,Owen Phillips,-1
0.255,0.317,0.086,0.296,0.728,0.0315,Holy Is the Lord / Hosanna,Caleb and Kelsey,-1
0.589,0.667,0.0669,0.514,0.283,0.789,Smacking Rappers,Teefy Bey,-1
0.0123,0.412,0.0746,0.476,0.993,0.0414,"Sonata for Piano 4 Hands in C Major, K. 19d: I. Allegro",Wolfgang Amadeus Mozart,-1
0.725,0.74,0.62,0.471,0.457,0.0502,Neptune,King Pin,-1
0.4379999999999999,0.8690000000000001,0.11,0.183,0.0020399999999999,0.103,Nike Tech!,Pollari,-1
0.395,0.166,0.157,0.0658,0.487,0.0306,Holy (Live),Will Reagan,-1
0.643,0.858,0.0727,0.772,0.0006519999999999,0.133,Buggy - Original mix,Alex Delgado,-1
0.252,0.737,0.0825,0.575,0.727,0.0696,Idealisms,Konteks,-1
0.6990000000000001,0.795,0.136,0.522,0.141,0.255,Death of Me,Lox Chatterbox,-1
0.537,0.385,0.245,0.381,0.629,0.0371,Tu Bhet Na,Harshwardhan Wavre,-1
0.4039999999999999,0.664,0.109,0.307,0.258,0.118,Reminisce,Dan Madireddy,-1
0.131,0.157,0.217,0.16,0.977,0.039,"Cantata ""Ich hatte viel Bekümmernis"", BWV 21: IX. Chorus ""Sei nun wieder zufrieden, meine Seele""",Johann Sebastian Bach,-1
0.22,0.857,0.129,0.583,0.789,0.23,Lonely Alone,Jeremy Zucker,-1
0.3779999999999999,0.757,0.0432,0.777,0.603,0.036,San Juan del Río,Chayito Valdez,-1
0.82,0.7,0.258,0.313,0.196,0.0351,Hijo De La Noche,Duki,-1
0.638,0.602,0.4579999999999999,0.84,0.518,0.374,"A State Of Trance (ASOT 860) - This Week's Service For Dreamers, Pt. 1",Armin van Buuren,-1
0.66,0.2269999999999999,0.0787,0.27,0.0274,0.0759,Carol Of The Bells,Lindsey Stirling,-1
0.446,0.5489999999999999,0.242,0.0667,0.8370000000000001,0.0357,Moment,Limbo,-1
0.32,0.527,0.108,0.405,0.939,0.0297,Amphitrite's Bounty,Jay Phelps,-1
0.759,0.8190000000000001,0.0613,0.88,0.0196,0.147,Watch Out For This (Bumaye),Major Lazer,-1
0.529,0.341,0.107,0.265,0.6990000000000001,0.0348,Spanish Guitars And Night Plazas,Loreena McKennitt,-1
0.7659999999999999,0.4429999999999999,0.163,0.594,0.0269,0.0372,Vamonos,Rue Snider,-1
0.637,0.674,0.0867,0.132,0.00671,0.085,Faces,Roddy Ricch,-1
0.885,0.6859999999999999,0.108,0.677,0.0239,0.1169999999999999,Intercom,King Kofi,-1
0.602,0.853,0.0841,0.757,0.0234,0.235,She Got A$$,DEBFRESH,-1
0.348,0.688,0.341,0.58,0.519,0.149,dear insecurity (feat. ben abraham),gnash,-1
67.0,69.0,12.0,71.0,20.0,5.0,We Don't Need Another Hero (Thunderdome),Tina Turner,-1
0.7809999999999999,0.826,0.0631,0.976,0.0243,0.0478,Dance Dance Groove,Drum Machine Master,-1
0.95,0.103,0.143,0.0378,5.83e-06,0.131,An all too human heart,Minneriket,-1
0.25,0.775,0.115,0.612,0.0473,0.0743,For the Fame (Instrumental),Bangerz,-1
0.522,0.779,0.168,0.773,0.644,0.126,Wo Aseda Nie,Uncle Sam,-1
0.7859999999999999,0.261,0.0792,0.432,0.00724,0.0406,Dark Matter,Household,-1
0.156,0.526,0.108,0.144,0.94,0.0354,Mystical River,Meditation Music Zone,-1
0.946,0.255,0.196,0.223,0.000288,0.152,Never Fight A Man With A Perm,IDLES,-1
0.8640000000000001,0.45,0.249,0.124,0.122,0.0555,Let Me In,Andromedik,-1
0.3979999999999999,0.725,0.106,0.486,0.8340000000000001,0.0259,Cuando Mas Desalentado,Duo Libano,-1
0.0774,0.7390000000000001,0.0797,0.131,0.369,0.0515,Smooth transition,Bvss Jvnkie,-1
0.784,0.715,0.314,0.653,0.0185,0.356,Get Away,Lil Tre,-1
0.75,0.545,0.17,0.375,0.0303,0.25,A A A,PLK,-1
0.33,0.688,0.108,0.473,0.934,0.0364,Better This Way - Unplugged,傅又宣,-1
0.21,0.313,0.345,0.374,0.993,0.0544,"Die Zauberflöte, K. 620 (Excerpts): In diesen heil'gen Hallen",Wolfgang Amadeus Mozart,-1
0.605,0.742,0.1369999999999999,0.336,0.8140000000000001,0.105,T.D.R.C.A.Y,Faboloso,-1
0.494,0.648,0.0825,0.28,0.00722,0.0543,Bad Decisions,Jack Bruno,-1
0.467,0.4679999999999999,0.103,0.487,0.985,0.0354,Trains,Poppy Ackroyd,-1
0.489,0.674,0.0962,0.3289999999999999,0.599,0.0485,La Despedida,Mora,-1
0.5870000000000001,0.541,0.384,0.603,0.109,0.46,Slide,Ben Beal,-1
0.285,0.425,0.16,0.962,0.986,0.0368,"Keyboard Partita No. 4 in D Major, BWV 828: IV. Aria",Johann Sebastian Bach,-1
0.568,0.2189999999999999,0.124,0.17,0.000241,0.0529,Hijack (ASOT 893),Marcus Santoro,-1
0.35,0.319,0.132,0.975,0.988,0.0404,"Invention No. 8 In F Major, BWV 779",Johann Sebastian Bach,-1
0.395,0.81,0.113,0.665,0.141,0.0879,Womb,Pazyunera,-1
0.248,0.157,0.123,0.077,0.888,0.0332,Somewhere In Time,Richard Clayderman,-1
0.266,0.727,0.083,0.86,0.377,0.0471,Ruthless,MarMar Oso,-1
0.406,0.748,0.0646,0.228,0.177,0.273,It's Nothin,Gucci Savage,-1
0.0773,0.37,0.107,0.429,0.948,0.0346,Penguins Dance On Ice,The Art of Nature,-1
0.48,0.5579999999999999,0.506,0.235,0.608,0.0279999999999999,IF YOU - BIGBANG SPECIAL EVENT 2017,BIGBANG,-1
0.863,0.602,0.122,0.1119999999999999,0.000498,0.0435,Out of the Darkness - Radio Edit,Pete Kingsman,-1
0.731,0.629,0.107,0.41,0.319,0.114,Let Her Go,Lakshane,-1
0.62,0.86,0.104,0.177,0.0106,0.184,Pneumonia,Comethazine,-1
0.6709999999999999,0.535,0.111,0.451,0.0271,0.0307,Emotional Impact For Sale,Ron Gallo,-1
0.87,0.7859999999999999,0.306,0.622,0.0249,0.0369,Deja-Vu - Filatov & Karas Remix,Timmy Trumpet & Savage,-1
0.787,0.775,0.773,0.956,0.5760000000000001,0.266,Memory Lane,Elephant Man,-1
0.708,0.601,0.426,0.805,0.147,0.0398,Perfect Shapes,Madeline Kenney,-1
0.105,0.674,0.15,0.415,0.505,0.0433,Just Grow,Krackling Stormz,-1
0.8,0.8370000000000001,0.317,0.953,0.119,0.0391,Barbarino,Los Tucanes De Tijuana,-1
0.773,0.738,0.1119999999999999,0.162,0.00328,0.0447,Facing the Sea,DROELOE,-1
0.615,0.7340000000000001,0.148,0.611,0.068,0.172,Night Crawler,Azizi Gibson,-1
0.6629999999999999,0.701,0.102,0.2019999999999999,0.1159999999999999,0.0683,S T R a n G E [Deathfx Mix],BOOTS,-1
0.875,0.698,0.12,0.735,0.0262,0.045,Quiere Bailar,Inti y Vicente,-1
0.512,0.555,0.106,0.336,0.7829999999999999,0.0334,The Persistence of Memory,Jake Etheridge,-1
0.8370000000000001,0.728,0.3279999999999999,0.8,0.0427,0.0461,Savaal,Dhibu Ninan Thomas,-1
0.805,0.516,0.13,0.644,0.402,0.1989999999999999,Golden Spoons,Chris Crack,-1
0.0605,0.3389999999999999,0.087,0.0819,0.98,0.047,"String Quartet No. 12 in C Minor, D. 703 ""Quartettsatz""",Franz Schubert,-1
0.419,0.556,0.1119999999999999,0.305,0.0328,0.235,Maroon,Zoology,-1
0.7559999999999999,0.472,0.155,0.628,0.132,0.0779,Billionaire,Lisa Stansfield,-1
0.701,0.635,0.737,0.514,0.0064,0.0738,"Kord (Instrumental) [feat. Mike Smith, Benny Reid & Pink Grenade]",Jonathan Hay,-1
0.3879999999999999,0.356,0.109,0.573,0.782,0.0652,Naked - Bonus Track,Ella Mai,-1
0.546,0.609,0.1119999999999999,0.494,0.00514,0.237,Need to Be Free - Royal Remix,North Mississippi Allstars,-1
0.145,0.624,0.0836,0.0394,0.642,0.0397,Worthless,PUSSYGANGCO,-1
0.8140000000000001,0.563,0.7190000000000001,0.72,0.534,0.0374,Losing My Religion - Live From John Peel Public Session On BBC Radio 1 / 1998,R.E.M.,-1
0.938,0.584,0.24,0.3989999999999999,0.0005009999999999,0.0487,Jah No Partial,Major Lazer,-1
0.855,0.662,0.143,0.743,0.00921,0.0438,Dulce Venganza,Fany Emba y Su Cumbia Con Ángel,-1
0.099,0.369,0.113,0.154,0.906,0.0459,Rozana,Marcell,-1
0.945,0.61,0.0971,0.268,0.0836,0.0467,Phobia,Radiology,-1
0.4639999999999999,0.748,0.0925,0.449,0.6609999999999999,0.315,Golden,SG Lewis,-1
0.5589999999999999,0.76,0.367,0.48,0.508,0.499,All I Need,khai dreams,-1
0.18,0.537,0.105,0.369,0.919,0.0394,"Burning - Recorded At RAK Studios, London",Sam Smith,-1
0.6409999999999999,0.518,0.629,0.475,0.172,0.0513,Ten Little Indians/And Then There Were None,Gregory Ackerman,-1
0.988,0.129,0.419,0.165,0.00113,0.0827,I'm a Dog,Warm Bodies,-1
0.615,0.626,0.1169999999999999,0.113,0.0167,0.257,Clarity,On Froy,-1
0.807,0.629,0.2319999999999999,0.895,8.499999999999999e-05,0.0332,Sex on Wheelz - Motor City Remix,My Life With The Thrill Kill Kult,-1
0.351,0.208,0.134,0.0915,0.0801,0.0427,Preparing for the Flight,Mrdmm,-1
0.847,0.622,0.304,0.6809999999999999,0.238,0.0402,Wild Birds,Western Centuries,-1
0.713,0.794,0.1689999999999999,0.8420000000000001,0.075,0.048,Kinderdisco,Simone Sommerland,-1
0.5660000000000001,0.748,0.149,0.518,0.192,0.372,Donuts,Andy Mineo,-1
0.95,0.356,0.362,0.294,3.61e-05,0.1669999999999999,I Won't Look Back,Fireflight,-1
0.674,0.7490000000000001,0.296,0.396,0.406,0.2289999999999999,OSOM (feat. J. Cole),Jay Rock,-1
0.5660000000000001,0.78,0.188,0.373,0.336,0.147,Whiskey Fiddle (feat. Demun Jones),Adam Calhoun,-1
0.762,0.285,0.1159999999999999,0.3929999999999999,0.000121,0.0428,I Wanna Leave (Alive),Demob Happy,-1
0.664,0.8240000000000001,0.563,0.725,0.149,0.0391,Joy to the World,Shameik Moore,-1
0.578,0.815,0.118,0.5479999999999999,0.411,0.047,St4y Up,Nadine Lustre,-1
0.7120000000000001,0.75,0.0955,0.2689999999999999,0.204,0.103,"Now (feat. eXclusivewho, Stayserg, Clef & Paintitblues)",LPX,-1
0.902,0.5710000000000001,0.149,0.366,0.0038399999999999,0.0469,Don’t Walk Away,Toneshifterz,-1
0.1369999999999999,0.089,0.103,0.283,0.507,0.0329,"Nun danket alle Gott, BWV 657",Johann Sebastian Bach,-1
0.14,0.417,0.0972,0.2269999999999999,0.987,0.0494,Tightrope (Instrumental Version),The O'Neill Brothers Group,-1
0.7929999999999999,0.711,0.0553,0.925,0.015,0.0731,Barbara,The Fearless Flyers,-1
0.177,0.126,0.065,0.0705,0.6970000000000001,0.045,Interlude II,Laraaji,-1
0.618,0.813,0.1369999999999999,0.665,0.249,0.44,Montana,Lefa,-1
0.574,0.385,0.285,0.372,0.00228,0.0338,A Million Days,The Amazing,-1
0.3779999999999999,0.607,0.115,0.262,0.353,0.0265,You're Not Here,ayokay,-1
0.267,0.695,0.102,0.1159999999999999,0.978,0.0575,Born Again,Mezzo Piano,-1
0.775,0.262,0.889,0.3279999999999999,0.0234,0.1009999999999999,"A State Of Trance (ASOT 878) - Interview with Cosmic Gate, Pt. 4",Armin van Buuren,-1
0.332,0.481,0.0984,0.185,0.5539999999999999,0.0289999999999999,Stand By Me,Skylar Grey,-1
0.919,0.5579999999999999,0.0817,0.794,0.0086,0.0881,Sober,We Were Sharks,-1
0.37,0.536,0.111,0.135,0.508,0.0298,The Desert,Leah James,-1
0.5710000000000001,0.633,0.344,0.779,0.0399,0.0807,Funky New Year - Remastered,Eagles,-1
0.294,0.595,0.129,0.53,0.851,0.037,OTW - Acoustic Version,Missy & Blonde,-1
0.943,0.278,0.0727,0.157,0.0061,0.305,Cochise,Brass Against the Machine,-1
0.625,0.738,0.143,0.496,0.295,0.332,Coffee Break,Sylvan LaCue,-1
0.223,0.626,0.0936,0.5479999999999999,0.955,0.0475,Ganga,Smoke Trees,-1
0.214,0.235,0.0959,0.304,0.987,0.0434,Thru the Rabbit Hole - Interlude,Cypress Hill,-1
0.56,0.73,0.118,0.131,0.0873,0.853,First Day Out,Yung Weej,-1
0.488,0.754,0.12,0.361,0.0343,0.0709,Georgia Boy Fresh,Demun Jones,-1
0.56,0.6990000000000001,0.144,0.701,0.599,0.0274,Huevos Rasurados,Grupo Marrano,-1
0.857,0.5479999999999999,0.0942,0.551,0.4479999999999999,0.0518,Flesh,Blahsum,-1
0.75,0.535,0.0974,0.1939999999999999,0.000926,0.0334,Warsaw,White Sea,-1
41.0,81.0,8.0,50.0,11.0,4.0,I Want To Break Free,Queen,-1
0.789,0.506,0.1,0.2689999999999999,0.129,0.0601,It Girl,Morello Twins,-1
0.8270000000000001,0.594,0.23,0.83,0.174,0.292,Wake Up (feat. Chance the Rapper),Tee Grizzley,-1
0.449,0.5770000000000001,0.0762,0.836,0.322,0.0782,Uyai,Ibibio Sound Machine,-1
0.34,0.722,0.11,0.179,0.407,0.0949,No Warning,Boogie,-1
0.91,0.6920000000000001,0.161,0.531,0.0461,0.0844,The Climb,Andrew Benson,-1
0.632,0.307,0.0899,0.193,0.7509999999999999,0.185,Cool People,Chloe x Halle,-1
0.527,0.823,0.0764,0.295,0.412,0.1639999999999999,Blown,Supreme Patty,-1
0.0281,0.2,0.107,0.0344,0.913,0.0405,Plant People,Ben Salisbury,-1
0.6990000000000001,0.813,0.193,0.56,0.111,0.181,Stuck in the Middle,Mattybraps,-1
0.337,0.969,0.109,0.0847,0.0851,0.245,Soul Reaver,A$AP ANT,-1
0.557,0.545,0.0672,0.4589999999999999,0.00916,0.367,Day Ones,Bamon,-1
0.441,0.7020000000000001,0.121,0.296,0.011,0.231,Winter Wonderland,Bali Baby,-1
0.418,0.67,0.0943,0.145,0.0021899999999999,0.5,Beatin tha Blocc,Blaze,-1
0.8590000000000001,0.617,0.146,0.432,0.181,0.0501,Onnavitta Yarum Yenakila - Karaoke Version,D. Imman,-1
0.936,0.6970000000000001,0.127,0.222,0.0941,0.0722,Zone,Tom & Jame,-1
0.5770000000000001,0.449,0.126,0.321,0.906,0.0393,Utican,Novo Amor,-1
0.00954,0.391,0.0629,0.223,0.994,0.0383,"Aria variata (alla maniera italiana) in A Minor, BWV 989: Aria",Johann Sebastian Bach,-1
0.497,0.797,0.0682,0.0625,0.0099,0.0658,Customer Is King,Solomun,-1
0.38,0.706,0.13,0.4039999999999999,0.318,0.0453,Take Time,Maurice Moore,-1
0.3279999999999999,0.927,0.102,0.3389999999999999,6.96e-05,0.115,Dirty (feat. Fenix Flexin),Shoreline Mafia,-1
0.738,0.698,0.0813,0.763,0.115,0.139,Peaceful World,Honcho Da Savage,-1
0.436,0.735,0.162,0.316,0.0707,0.22,Different Colors (feat. Lil Yachty),Yung Bans,-1
0.6579999999999999,0.742,0.265,0.907,0.479,0.302,97 Flows - original mix,Sean Slick,-1
0.634,0.69,0.144,0.247,0.143,0.129,Deszczowy Las,Gumbay,-1
0.76,0.455,0.0792,0.36,0.00548,0.049,Better Than Life,Papa Roach,-1
0.875,0.565,0.244,0.8909999999999999,0.1,0.0458,If You Want It,Slightly Stoopid,-1
37.0,75.0,11.0,47.0,27.0,3.0,Black Velvet,Alannah Myles,-1
0.247,0.0998,0.114,0.0474,0.7709999999999999,0.0419,Cumbres Del Ajusco,Mexico City Atmospheres,-1
0.401,0.49,0.105,0.285,0.743,0.0305,Bad Thoughts (Acoustic),Honeybucket,-1
0.7909999999999999,0.685,0.301,0.956,0.433,0.0407,Frijolitos Pintos,La Hermandad Norteña,-1
0.213,0.408,0.109,0.525,0.0765,0.0323,Home Again,Horseshoes & Hand Grenades,-1
0.3429999999999999,0.742,0.0615,0.964,0.246,0.0753,Udankhatolu,Altaf Raja,-1
0.0189,0.391,0.0529,0.0987,0.991,0.0447,Nocturne Lullaby,Marcin Brzozowski,-1
0.295,0.6809999999999999,0.103,0.0755,0.0615,0.0668,Pieces,Taz,-1
0.924,0.368,0.125,0.17,3.47e-06,0.0769,Transilvanian Fungus,Slugdge,-1
0.696,0.412,0.138,0.376,0.089,0.0508,Safe,Daya,-1
0.433,0.535,0.123,0.191,0.8640000000000001,0.031,Amar Dukkhogulo - Female Vocals,Iman Chakraborty,-1
0.0876,0.315,0.131,0.121,0.992,0.0579999999999999,"Weihnachts-Oratorium, BWV 248, Pt. 5: Erleucht auch meine finstre Sinnen",Johann Sebastian Bach,-1
0.983,0.359,0.32,0.145,0.0043799999999999,0.262,Thank God It's Friday,Ice Nine Kills,-1
0.87,0.427,0.0616,0.53,0.000637,0.0916,Invisible Worlds,Black Map,-1
0.748,0.477,0.15,0.0397,0.0945,0.0899,Atlas - Alpha 9 Remix,Faux Tales,-1
0.915,0.6920000000000001,0.113,0.479,0.0565,0.0699,PIETA,CIFIKA,-1
0.108,0.4679999999999999,0.102,0.319,0.993,0.0535,"8 Variations in F Major on ""Ein Weib ist das herrlichste Ding"", K. 613",Wolfgang Amadeus Mozart,-1
0.575,0.795,0.045,0.644,0.165,0.0402,Cover It With Kisses,Kirsten Arian,-1
0.765,0.629,0.216,0.669,0.0679,0.222,My Life,P Stack,-1
